Classic NES Series: Ice Climber|GBA|Platform|Nintendo|Nintendo|6.1|0.20|0.00|0.20|0.00|0.00|2004-06-02
Record of Agarest War|X360|Role-Playing|Aksys Games|Compile Heart|7.0|0.20|0.18|0.01|0.00|0.01|2010-04-27
Delta Force: Black Hawk Down - Team Sabre|PS2|Shooter|NovaLogic|Rebellion Developments|0.0|0.00|0.00|0.00|0.00|0.00|2006-11-21
Jikkyou Powerful Pro Yakyuu 2011|PSP|Sports|Konami|PawaPuro Production|0.0|0.20|0.00|0.20|0.00|0.00|2011-07-14
Tecmo Classic Arcade|XB|Misc|Tecmo|Tecmo|0.0|0.06|0.05|0.00|0.01|0.00|2005-09-14
FIFA 17|PC|Sports|Electronic Arts|EA Canada|0.0|0.19|0.00|0.00|0.18|0.01|2016-09-27
seaQuest DSV|GB|Action|Malibu Games|Unexpected Development|0.0|0.00|0.00|0.00|0.00|0.00|1994-11-01
Vampire Savior: The Lord of Vampire|SAT|Fighting|Capcom|Capcom|0.0|0.18|0.00|0.18|0.00|0.00|1998-04-16
Silent Hill 4: The Room|XB|Adventure|Konami|KCET|0.0|0.18|0.14|0.00|0.04|0.01|2004-09-07
World Destruction League: Thunder Tanks|PS|Action|3DO|3DO|0.0|0.17|0.09|0.00|0.06|0.01|2000-09-09
Cities: Skylines|XOne|Simulation|Koch Media|Colossal Order|0.0|0.18|0.13|0.00|0.03|0.02|2017-04-21
Naval Assault: The Killing Tide|X360|Simulation|505 Games|Artech Studios|0.0|0.17|0.08|0.00|0.07|0.02|2010-06-15
SoulCalibur Legends|Wii|Action|Namco Bandai|Project Soul|4.8|0.18|0.16|0.00|0.01|0.01|2007-11-20
Dragon Rage|PS2|Shooter|3DO|3DO|0.0|0.06|0.03|0.00|0.02|0.01|2001-11-27
X-Men: The Official Game|X360|Action|Activision|Z-Axis, Ltd.|4.9|0.17|0.16|0.00|0.00|0.01|2006-05-16
Delta Force: Black Hawk Down Platinum Pack|PC|Shooter|NovaLogic|NovaLogic|0.0|0.00|0.00|0.00|0.00|0.00|2004-03-22
Blitz: The League|X360|Sports|Midway Games|Midway Games|6.5|0.16|0.15|0.00|0.00|0.01|2006-11-13
Namco Classic Fighter Collection|PS2|Fighting|Namco Bandai|Namco Bandai Games|0.0|0.16|0.08|0.00|0.06|0.02|2008-09-19
Delta Force: Task Force Dagger|PC|Shooter|NovaLogic|Zombie|0.0|0.00|0.00|0.00|0.00|0.00|2002-06-27
Sid Meier's Pirates!|Wii|Strategy|2K Games|Firaxis Games|6.5|0.16|0.13|0.00|0.02|0.01|2010-10-05
Fracture|PS3|Shooter|LucasArts|Day 1 Studios|4.0|0.16|0.11|0.00|0.04|0.02|2008-10-07
Athletics: Winter Sports|And|Misc|Tangram3D|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-01-28
MX 2002 Featuring Ricky Carmichael|GBA|Racing|THQ|Tiertex Design Studios|0.0|0.16|0.11|0.00|0.04|0.00|2001-09-15
Delta Force: Urban Warfare|PS|Shooter|NovaLogic|Rebellion Developments|0.0|0.00|0.00|0.00|0.00|0.00|2002-07-02
Atlantica Online|PC|Misc|NDoors Interactive|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2008-10-30
NBA Live 19|XOne|Sports|Electronic Arts|EA Tiburon|0.0|0.15|0.13|0.00|0.00|0.02|2018-09-07
NHL 2K10|PS3|Sports|2K Sports|Visual Concepts|6.5|0.15|0.13|0.00|0.01|0.01|2009-09-15
DrumMania|PS2|Simulation|Konami|Konami|0.0|0.15|0.00|0.15|0.00|0.00|2000-03-04
Delta Force: Urban Warfare|PSN|Shooter|Sony Computer Entertainment|Rebellion Developments|0.0|0.00|0.00|0.00|0.00|0.00|2010-05-25
Jikkyou Powerful Pro Yakyuu Portable|PSP|Sports|Konami|PawaPuro Productions|0.0|0.15|0.00|0.15|0.00|0.00|2006-04-01
NASCAR Heat Evolution|PS4|Racing|Dusenberry Martin Racing|Monster Games|0.0|0.15|0.12|0.00|0.00|0.03|2016-09-13
Delta Force: Xtreme|PC|Shooter|NovaLogic|NovaLogic|0.0|0.00|0.00|0.00|0.00|0.00|2005-04-22
101 Pinball World|DSi|Misc|SelectSoft|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-01-12
Gourmet Chef: Cook Your Way to Fame|DS|Misc|Ubisoft||0.0|0.14|0.13|0.00|0.00|0.01|2008-06-24
NFL Blitz 20-03|XB|Sports|Midway Games|Point of View|0.0|0.14|0.11|0.00|0.03|0.01|2002-08-12
Retro Atari Classics|DS|Misc|Atari|Taniko|0.0|0.13|0.12|0.00|0.00|0.01|2005-03-16
NFL Head Coach 09|PS3|Sports|EA Sports|EA Tiburon|0.0|0.14|0.13|0.00|0.00|0.01|2008-09-03
Delta Force: Xtreme 2|PC|Shooter|NovaLogic|NovaLogic|0.0|0.00|0.00|0.00|0.00|0.00|2009-05-27
Surf Riders|PS|Sports|Ubisoft|ACOT|0.0|0.13|0.07|0.00|0.05|0.01|2000-08-01
Let's Play Ballerina|DS|Sports|Deep Silver|ZigZagIsland|0.0|0.13|0.13|0.00|0.00|0.01|2010-06-08
Quick Yoga Training|DS|Misc|Ubisoft|Ubisoft|0.0|0.13|0.12|0.00|0.00|0.01|2008-08-06
Descent|PC|Shooter|Interplay|Parallax Software|0.0|0.00|0.00|0.00|0.00|0.00|1995-02-28
Descent 3 / Descent 3: Mercenary|PC|Shooter|Virgin Interactive|Outrage Games|0.0|0.00|0.00|0.00|0.00|0.00|2001-06-29
King Arthur|PS2|Adventure|Konami|Krome Studios|6.7|0.13|0.07|0.00|0.05|0.02|2004-11-17
Resident Evil: Revelations 2|PSV|Action|Sony Computer Entertainment|Capcom|0.0|0.13|0.00|0.08|0.04|0.01|2015-08-15
Fatal Inertia|X360|Racing|KOEI|Koei Canada|0.0|0.13|0.12|0.00|0.00|0.01|2007-09-11
Descent 3: Mercenary|PC|Shooter|Interplay|Outrage Entertainment|0.0|0.00|0.00|0.00|0.00|0.00|2000-12-10
Digimon Racing|GBA|Racing|Bandai|Griptonite Games|6.0|0.13|0.09|0.00|0.03|0.00|2004-09-13
DreamWorks Super Star Kartz|DS|Racing|Activision|Activision|0.0|0.13|0.08|0.00|0.03|0.01|2011-11-15
Descent I and II: The Definitive Collection|PC|Shooter|Interplay|Parallax Software|0.0|0.00|0.00|0.00|0.00|0.00|1997-01-01
Taiko Drum Master: Tokumori!|WiiU|Misc|Namco Bandai Games|Namco Bandai Games|0.0|0.12|0.00|0.12|0.00|0.00|2014-11-20
Descent II|PC|Shooter|Illusion Softworks|Parallax Software|0.0|0.00|0.00|0.00|0.00|0.00|1996-02-29
Darksiders III|XOne|Action|THQ Nordic|Gunfire Games|0.0|0.12|0.11|0.00|0.00|0.01|2018-11-27
Nightshade|PS2|Action|Sega|Wow Entertainment|0.0|0.12|0.06|0.00|0.04|0.01|2004-02-10
Descent II: The Infinite Abyss|PC|Shooter|Interplay|Parallax Software|0.0|0.00|0.00|0.00|0.00|0.00|1996-11-15
Sengoku Cyber: Fujimaru Jigokuhen|PS|Strategy|Sony Computer Entertainment|Sony Computer Entertainment|0.0|0.12|0.00|0.11|0.00|0.01|1995-10-27
Gundam Battle Royale|PSP|Action|Namco Bandai|ArtDink|0.0|0.12|0.00|0.12|0.00|0.00|2006-10-05
Winter Heat|SAT|Sports|Sega|Sega|0.0|0.11|0.00|0.11|0.00|0.00|1997-11-30
Power Pro Kun Pocket 14|DS|Sports|Konami|Konami|0.0|0.12|0.00|0.12|0.00|0.00|2011-12-01
Age of Reflex|Linux|Misc|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-04-25
AirForce Delta Strike|PS2|Simulation|Konami|KCE Studios|0.0|0.11|0.05|0.00|0.04|0.01|2004-02-03
Guess the Place|And|Action|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2013-08-06
Descent II: The Vertigo Series|PC|Shooter|Interplay|Parallax Software|0.0|0.00|0.00|0.00|0.00|0.00|1996-01-01
Breakout|PS|Puzzle|Hasbro Interactive|Supersonic Software|4.9|0.11|0.06|0.00|0.04|0.01|2000-09-22
Dynasty Tactics 2|PS2|Strategy|KOEI|Koei|0.0|0.11|0.05|0.00|0.04|0.01|2003-09-23
Hyper Formation Soccer|PS|Sports|Human Entertainment|Human Entertainment|0.0|0.11|0.00|0.10|0.00|0.01|1995-10-13
Death By Degrees|PS2|Action|Namco|Namco|0.0|0.10|0.05|0.00|0.04|0.01|2005-02-08
Descent: FreeSpace - Battle Pack|PC|Shooter|Interplay|Volition Inc.|0.0|0.00|0.00|0.00|0.00|0.00|1998-01-01
X-Men: Destiny|Wii|Action|Activision|Silicon Knights|3.3|0.10|0.07|0.00|0.02|0.01|2011-09-27
Descent: FreeSpace - Silent Threat|PC|Shooter|Interplay|Volition Inc.|0.0|0.00|0.00|0.00|0.00|0.00|1998-03-12
Backyard Baseball '10|Wii|Sports|Atari|Atari|0.0|0.10|0.09|0.00|0.00|0.01|2009-03-31
Kiniro no Corda 3|PSP|Adventure|KOEI|Koei|0.0|0.10|0.00|0.10|0.00|0.00|2010-02-25
Naruto Shippuuden: Gekitou Ninja Taisen! EX|Wii|Fighting|Takara Tomy|8ing/Raizing|0.0|0.10|0.00|0.10|0.00|0.00|2007-02-22
Spud's Quest|PC|Action|Unknown|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-07-31
Sound Novel Machi|SAT|Adventure|ChunSoft|ChunSoft|0.0|0.09|0.00|0.09|0.00|0.00|1998-01-22
Littlest Pet Shop|PC|Simulation|Electronic Arts|EA Salt Lake|0.0|0.02|0.00|0.00|0.02|0.00|2008-10-20
Halo 2|PC|Shooter|Microsoft Game Studios|Hired Gun|6.9|0.09|0.01|0.00|0.06|0.01|2007-05-31
Barnyard|PS2|Action|THQ|Blue Tongue|0.0|0.09|0.05|0.00|0.04|0.01|2006-08-01
Descent: FreeSpace - The Great War|PC|Shooter|Interplay|Volition Inc.|0.0|0.00|0.00|0.00|0.00|0.00|1998-05-31
Island Xtreme Stunts|PS2|Action|Electronic Arts|Silicon Dreams|0.0|0.09|0.04|0.00|0.03|0.01|2002-09-22
Toy Soldiers: War Chest|PS4|Action|Ubisoft|Signal Studios|0.0|0.09|0.07|0.00|0.00|0.02|2015-08-11
Bird Shoot|And|Misc|Bulkypix|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2014-03-27
Detana!! TwinBee|PSN|Shooter|Konami|Konami|0.0|0.00|0.00|0.00|0.00|0.00|2010-05-19
Detana!! TwinBee|VC|Shooter|Hudson Soft|Konami|0.0|0.00|0.00|0.00|0.00|0.00|2009-03-23
Devastation|PC|Shooter|ARUSH Entertainment|Digitalo Studios|0.0|0.00|0.00|0.00|0.00|0.00|2003-03-28
Radical Rex|SCD|Action|Activision|Activision|0.0|0.00|0.00|0.00|0.00|0.00|1994-01-01
We Happy Few|XOne|Action-Adventure|Gearbox Software|Compulsion Games|0.0|0.09|0.07|0.00|0.01|0.01|2018-08-10
Nobunaga's Ambition: Iron Triangle|PS2|Strategy|KOEI|Koei|0.0|0.09|0.04|0.00|0.03|0.01|2009-01-27
DaGeDar|DS|Action|GameMill|GameMill Entertainment|0.0|0.08|0.08|0.00|0.00|0.01|2011-11-08
BreakQuest: Extra Evolution|PSP|Misc|Beatshapers|Unknown|0.0|0.00|0.00|0.00|0.00|0.00|2012-10-16
Dezaemon|NES|Shooter|Athena|Athena|0.0|0.00|0.00|0.00|0.00|0.00|1991-09-13
Dezaemon 2|SAT|Shooter|Athena|Athena|0.0|0.00|0.00|0.00|0.00|0.00|1997-10-09
Tempest 3X|PS|Shooter|Interplay|High Voltage Software|0.0|0.08|0.04|0.00|0.03|0.01|1996-01-01
Hidden Invasion|PS2|Shooter|Conspiracy Entertainment|Toka|0.0|0.08|0.04|0.00|0.03|0.01|2002-07-29
Dezaemon 3D|N64|Shooter|Athena|Athena|0.0|0.00|0.00|0.00|0.00|0.00|1998-06-26
R: Racing Evolution|GC|Racing|Namco|Namco|6.1|0.08|0.06|0.00|0.02|0.00|2003-12-09
Dezaemon Plus|PSN|Shooter|Sony Computer Entertainment|Athena|0.0|0.00|0.00|0.00|0.00|0.00|2010-11-30
Ultimate Duck Hunting|Wii|Sports|Zoo Digital Publishing|Collision Studios|0.0|0.08|0.07|0.00|0.00|0.01|2009-08-25
Diatomic|WW|Shooter|Grendel Games|Grendel Games|0.0|0.00|0.00|0.00|0.00|0.00|2009-12-14
Monster Jam: Crush It|NS|Racing|GameMill|GameMill|0.0|0.08|0.04|0.00|0.03|0.01|2017-10-31
Build 'n Race|Wii|Racing|Zoo Games|Icon Games|0.0|0.08|0.08|0.00|0.00|0.01|2009-08-04
Die Hard Trilogy|PC|Shooter|Fox Interactive|Probe Entertainment Limited|0.0|0.00|0.00|0.00|0.00|0.00|1996-01-01
Jimmie Johnson's Anything With an Engine|Wii|Racing|Konami|Isopod Labs|0.0|0.08|0.08|0.00|0.00|0.01|2011-11-22
Postal 2 Complete|PC|Shooter|Unknown|Running With Scissors|0.0|0.00|0.00|0.00|0.00|0.00|2003-04-14
Disney's Aladdin|GBA|Platform|Capcom|Disney Interactive|5.9|0.03|0.02|0.00|0.01|0.00|2004-09-28
Cosmic Family|Wii|Misc|Ubisoft|Ubisoft Barcelona|0.0|0.08|0.07|0.00|0.00|0.01|2007-09-18
Die Hard Trilogy|SAT|Shooter|Fox Interactive|Probe Entertainment Limited|0.0|0.00|0.00|0.00|0.00|0.00|1997-01-21
Die Hard: Vendetta|PS2|Shooter|NDA Productions|Bits Studios|0.0|0.00|0.00|0.00|0.00|0.00|2003-06-27
Die Hard: Vendetta|XB|Shooter|NDA Productions|Bits Studios|0.0|0.00|0.00|0.00|0.00|0.00|2003-06-27
Cartoon Network Collection: Game Boy Advance Video Volume 2|GBA|Misc|Majesco|Majesco Games|0.0|0.08|0.06|0.00|0.02|0.00|2004-10-15
Discovery Kids: Spider Quest|DS|Misc|505 Games|505 Games|0.0|0.08|0.07|0.00|0.00|0.01|2009-11-17
The $1,000,000 Pyramid|Wii|Misc|Ubisoft|Ubisoft|0.0|0.08|0.07|0.00|0.00|0.01|2011-03-08
Ni Hao, Kai-lan: Super Game Day|PS2|Misc|2K Play|High Voltage Software|0.0|0.08|0.04|0.00|0.03|0.01|2009-10-26
Dino D-Day|PC|Shooter|Unknown|800 North and Digital Ranch|5.5|0.00|0.00|0.00|0.00|0.00|2011-04-08
SNK Arcade Classics Vol. 1|Wii|Misc|SNK Playmore|Terminal Reality|0.0|0.07|0.06|0.00|0.00|0.01|2008-07-22
Dino Strike|Wii|Shooter|Zoo Games|Zoo Games|0.0|0.00|0.00|0.00|0.00|0.00|2011-02-01
Putty Squad|PS3|Platform|System 3|System 3|0.0|0.01|0.00|0.00|0.01|0.00|2013-11-29
NHL Hitz Pro|XB|Sports|Midway Games|Next Level Games|0.0|0.07|0.05|0.00|0.01|0.00|2003-09-25
Mario Tennis|VC|Sports|Nintendo|Camelot Software Planning|0.0|0.07|0.00|0.00|0.06|0.01|2010-06-28
Ant Nation|DS|Simulation|Konami|Konami|0.0|0.07|0.06|0.00|0.01|0.01|2009-09-08
The History Channel: Battle for the Pacific|PS3|Shooter|Activision|Cauldron Ltd.|0.0|0.07|0.07|0.00|0.00|0.01|2008-02-19
John Madden Football|SNES|Sports|Electronic Arts|Park Place Productions|0.0|0.07|0.00|0.07|0.00|0.00|1991-11-01
Dinosaurs for Hire|GEN|Shooter|Sega|Malibu Games|0.0|0.00|0.00|0.00|0.00|0.00|1993-01-01
Disney's Chicken Little: Ace in Action|PS2|Shooter|Buena Vista|Avalanche Software|7.0|0.00|0.00|0.00|0.00|0.00|2006-11-09
Higurashi no Naku Koro ni Matsuri: Kakera Asobi|PS2|Adventure|Alchemist|07th Expansion|0.0|0.07|0.00|0.07|0.00|0.00|2007-12-20
Suzumiya Haruhi no Gekidou|Wii|Adventure|Kadokawa Shoten|Kadokawa Shoten|0.0|0.07|0.00|0.07|0.00|0.00|2009-01-22
Dynasty Warriors Vs|3DS|Action|KOEI|Koei|0.0|0.06|0.00|0.06|0.00|0.00|2012-03-15
Melty Blood: Actress Again|PS2|Fighting|Ecole|Ecole Software|0.0|0.06|0.00|0.06|0.00|0.00|2009-08-20
Disney's TaleSpin|NES|Shooter|Capcom|Capcom|0.0|0.00|0.00|0.00|0.00|0.00|1991-01-01
Meitantei Conan: Aoki Houseki no Rinbukyoku|DS|Adventure|Namco Bandai|Namco Bandai Games|0.0|0.06|0.00|0.06|0.00|0.00|2011-04-21
Disney's TaleSpin|GB|Shooter|Capcom|Capcom|0.0|0.00|0.00|0.00|0.00|0.00|1992-12-01
Division Omega|XBL|Shooter|Microsoft|Murkaeus|0.0|0.00|0.00|0.00|0.00|0.00|2009-08-07
Atelier Meruru Plus: The Apprentice of Arland|PSV|Role-Playing|Gust|Gust|0.0|0.06|0.00|0.06|0.00|0.00|2013-03-20
Alien Syndrome|Wii|Role-Playing|Sega|Totally Games|5.2|0.06|0.05|0.00|0.00|0.00|2007-07-24
DoDonPachi|PS|Shooter|SPS|SPS Co.,Ltd.|0.0|0.00|0.00|0.00|0.00|0.00|1998-09-10
Aquarium by DS|DS|Simulation|Bold Games|Ertain|0.0|0.06|0.05|0.00|0.00|0.00|2008-03-14
DoDonPachi|SAT|Shooter|Atlus|Cave|0.0|0.00|0.00|0.00|0.00|0.00|1997-09-18
Tenchi Muyou! Ryoukouki Gokuraku|SAT|Adventure|Yumedia|Yumedia|0.0|0.06|0.00|0.06|0.00|0.00|1995-09-29
DoDonPachi Dai-Oujou|PS2|Shooter|Arika|Cave|0.0|0.00|0.00|0.00|0.00|0.00|2003-04-10
Juiced|PC|Racing|THQ|Juice Games|0.0|0.00|0.00|0.00|0.00|0.00|2005-06-13
To Love-Ru Trouble Darkness: Battle Ecstasy|PSV|Action|FuRyu Corporation|FuRyu|0.0|0.05|0.00|0.05|0.00|0.00|2014-05-22
Pepsiman|PS|Action|KID|KID Corporation|0.0|0.00|0.00|0.00|0.00|0.00|1999-03-04
Raze's Hell|XB|Shooter|Majesco|Artech Studios|0.0|0.05|0.04|0.00|0.01|0.00|2005-04-21
Cabela's African Safari|PSP|Sports|Activision|Sand Grain Studios, Magic Wand Productions, FUN Labs|0.0|0.05|0.04|0.00|0.00|0.00|2006-10-17
DoDonPachi Daifukkatsu: Black Label|XBL|Shooter|Cave|Cave|0.0|0.00|0.00|0.00|0.00|0.00|2011-02-03
Dynamite Headdy|GEN|Platform|Sega|Treasure Co., Ltd.|0.0|0.05|0.00|0.05|0.00|0.00|1994-08-04
SingStar Mallorca Party|PS3|Misc|Sony Computer Entertainment|SCEE London Studio|0.0|0.05|0.00|0.00|0.04|0.01|2009-07-13
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku|DS|Misc|Nintendo|TOSE|0.0|0.05|0.00|0.05|0.00|0.00|2006-04-20
Taito Legends|XB|Misc|Sega|Empire Oxford|0.0|0.05|0.04|0.00|0.01|0.00|2005-10-25
DonPachi|SAT|Shooter|Atlus|Nihon Falcom Corporation|0.0|0.00|0.00|0.00|0.00|0.00|1996-04-26
Deadliest Catch: Alaskan Storm|X360|Sports|Navarre Corp|Liquid Dragon Studios|0.0|0.05|0.04|0.00|0.00|0.00|2008-06-17
DonPachi|PSN|Shooter|Hamster Corporation|Cave|0.0|0.00|0.00|0.00|0.00|0.00|2010-05-12
Ferrari Challenge Trofeo Pirelli|PS3|Racing|Activision|Eutechnyx|0.0|0.04|0.00|0.00|0.03|0.01|2008-08-26
Doom|XBL|Shooter|Activision|Nerve Software|8.0|0.00|0.00|0.00|0.00|0.00|2006-09-27
Under Night In-Birth Exe:Latest|PS4|Fighting|Aksys Games|Arc System Works|0.0|0.04|0.01|0.03|0.00|0.00|2018-02-09
Doom|SAT|Shooter|GT Interactive|Rage Software|0.0|0.00|0.00|0.00|0.00|0.00|1997-03-31
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~|PS2|Adventure|Konami|Konami|0.0|0.04|0.00|0.04|0.00|0.00|2006-11-16
SPRay|Wii|Action|Tecmo|EKO System|0.0|0.04|0.04|0.00|0.00|0.00|2008-12-03
NHL Blades of Steel 2000|PS|Sports|Konami|Konami|0.0|0.04|0.02|0.00|0.01|0.00|2000-02-01
Doom|SNES|Shooter|Williams Entertainment|Sculptured Software|0.0|0.00|0.00|0.00|0.00|0.00|1996-02-29
Doom 3: Resurrection of Evil|PC|Shooter|Activision|Nerve Software|8.0|0.00|0.00|0.00|0.00|0.00|2005-04-04
Doom II|GBA|Shooter|Activision|Torus Games|8.1|0.04|0.03|0.00|0.01|0.00|2002-10-28
Prey|PC|Shooter|2K Games|Human Head Studios|8.5|0.04|0.00|0.00|0.04|0.00|2006-07-11
Outlaw Tennis|XB|Sports|Global Star Software|Hypnotix|0.0|0.04|0.03|0.00|0.01|0.00|2005-07-26
Resident Evil 5|XOne|Action|Capcom|Capcom|0.0|0.04|0.04|0.00|0.00|0.00|2016-07-12
Doom II|XBL|Shooter|Bethesda Softworks|Nerve Software|0.0|0.00|0.00|0.00|0.00|0.00|2010-05-26
Dot Error|XBL|Shooter|Microsoft|rece|0.0|0.00|0.00|0.00|0.00|0.00|2009-12-13
Double Hawk|MS|Shooter|Sega|OperaHouse|0.0|0.00|0.00|0.00|0.00|0.00|1990-01-01
This War of Mine|PS4|Action|11 bit studios|11 bit studios|0.0|0.03|0.00|0.00|0.02|0.00|2016-01-29
Nacho Libre|DS|Action|Majesco|BudCat Creations|0.0|0.03|0.03|0.00|0.00|0.00|2006-10-26
Zoboomafoo: Leapin' Lemurs!|PS|Action|Encore|Big Grub|0.0|0.03|0.02|0.00|0.01|0.00|2001-10-07
Crouching Tiger, Hidden Dragon|GBA|Action|Ubisoft|Ubisoft|5.9|0.03|0.02|0.00|0.01|0.00|2005-10-09
Diabolik Lovers: Vandead Carnival|PSV|Action|Idea Factory|Idea Factory|0.0|0.03|0.00|0.03|0.00|0.00|2014-12-04
MuvLuv Double Pack|PSV|Adventure|5pb|Unknown|0.0|0.03|0.00|0.03|0.00|0.00|2016-01-21
Dragon Quest X: 5000-nen no Harukanaru Kokyou e Online|NS|MMO|Square Enix|Square Enix|0.0|0.03|0.00|0.03|0.00|0.00|2017-11-16
Galileo|DS|Adventure|D3 Publisher|Tomcat System|0.0|0.03|0.00|0.03|0.00|0.00|2008-10-16
Double Strike|NES|Shooter|American Video Entertainment|sachen|0.0|0.00|0.00|0.00|0.00|0.00|1990-01-01
DoveZ: The Second Wave|PC|Shooter|Xing Entertainment|Xing Entertainment|0.0|0.00|0.00|0.00|0.00|0.00|2005-01-04
Download|PCE|Shooter|NEC Avenue|Alfa System|0.0|0.00|0.00|0.00|0.00|0.00|1990-06-22
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi|PSV|Adventure|Dramatic Create|Dramatic Create|0.0|0.03|0.00|0.03|0.00|0.00|2015-11-26
Shitsuji ga Aruji o Erabu Toki|PSV|Adventure|Unknown|Unknown|0.0|0.03|0.00|0.03|0.00|0.00|2016-02-25
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm|PSV|Adventure|Prototype|Unknown|0.0|0.03|0.00|0.03|0.00|0.00|2016-06-30
Download 2|PCE|Shooter|NEC Avenue|Alfa System|0.0|0.00|0.00|0.00|0.00|0.00|1991-03-29
Dragon Blaze|PS2|Shooter|505 Games|Psikyo|0.0|0.00|0.00|0.00|0.00|0.00|2006-06-23
Kevin Van Dam: Big Bass Challenge|Wii|Sports|Zoo Games|Zoo Games|0.0|0.03|0.03|0.00|0.00|0.00|2010-11-02
Agony|PS4|Action-Adventure|Maximum Games|Madmind Studio|5.0|0.03|0.02|0.00|0.00|0.00|2018-05-29
Nishijin Pachinko Monogatari 2|SNES|Misc|KSS|KSS|0.0|0.03|0.00|0.03|0.00|0.00|1996-06-28
Pro Yakyuu Spirits 5 Kanzenban|PS3|Sports|Konami|PawaPuro Production|0.0|0.03|0.00|0.03|0.00|0.00|2008-12-04
Dragon Drive: D-Masters Shot|GC|Shooter|Bandai|Treasure Co., Ltd.|0.0|0.00|0.00|0.00|0.00|0.00|2003-08-08
Dragon Saber|PCE|Shooter|Namco|Now Production|0.0|0.00|0.00|0.00|0.00|0.00|1991-12-27
Dragon Spirit|PCE|Shooter|NEC|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1989-01-01
Blazing Angels: Squadrons of WWII|PC|Simulation|Ubisoft|Ubisoft Romania|6.9|0.03|0.03|0.00|0.00|0.00|2006-03-28
Great Edo Blacksmith|PSV|Simulation|Nippon Ichi Software|Nippon Ichi Software|0.0|0.03|0.00|0.03|0.00|0.00|2014-11-27
Zoo Vet: Endangered Animals|DS|Simulation|Legacy Interactive|Legacy Interactive|0.0|0.03|0.03|0.00|0.00|0.00|2008-11-11
Kuusen II|PS2|Simulation|Kadokawa Shoten|ESP|0.0|0.02|0.00|0.02|0.00|0.00|2004-02-11
Adidas Power Soccer 98|PS|Sports|Psygnosis|Shen Studios|5.8|0.02|0.01|0.00|0.01|0.00|1998-06-30
Bravoman (Arcade)|VC|Action|Namco Bandai|Namco|0.0|0.00|0.00|0.00|0.00|0.00|2009-10-06
Germany's Next Topmodel 2011|Wii|Simulation|7G//AMES|SevenOne Intermedia GmbH|0.0|0.02|0.00|0.00|0.02|0.00|2011-03-18
Dragon Spirit (Arcade)|VC|Shooter|Namco Bandai|Namco|0.0|0.00|0.00|0.00|0.00|0.00|2009-09-08
Dragon Spirit: The New Legend|NES|Shooter|Bandai|Namco|0.0|0.00|0.00|0.00|0.00|0.00|1990-06-01
Drake of the 99 Dragons|PC|Shooter|Majesco|Idol FX|0.0|0.00|0.00|0.00|0.00|0.00|2003-11-03
America Oudan Ultra-Quiz|SAT|Misc|Victor Interactive|Pegasus Japan|0.0|0.02|0.00|0.02|0.00|0.00|1995-10-27
Osomatsu-San: Matsu Matsuri!|3DS|Misc|Namco Bandai Games|Bandai Namco Games|0.0|0.02|0.00|0.02|0.00|0.00|2016-12-22
Board Game: Top Shop|PS|Misc|A1 Games|KID|0.0|0.02|0.01|0.00|0.01|0.00|1999-07-21
The Cheetah Girls|GBA|Misc|Buena Vista|Gorilla Systems|0.0|0.02|0.01|0.00|0.00|0.00|2006-09-12
Wizardry Twin Pack|PS3|Role-Playing|Acquire|Acquire|0.0|0.02|0.00|0.02|0.00|0.00|2011-01-27
Drawn to Death|PS4|Shooter|Sony Interactive Entertainment|The Bartlet Jones Supernatural Detective Agency|0.0|0.00|0.00|0.00|0.00|0.00|2017-04-04
Dreamkiller|PC|Shooter|Aspyr|Mindware Studios|4.6|0.00|0.00|0.00|0.00|0.00|2009-10-12
Hello Kitty Kruisers|NS|Misc|Rising Star Games|Bergsala Lightweight|0.0|0.02|0.02|0.00|0.00|0.00|2018-05-15
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore|DS|Misc|Benesse|Benesse|0.0|0.02|0.00|0.02|0.00|0.00|2008-12-04
Dropzone|NES|Shooter|Mindscape|Eurocom Entertainment Software|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Dropzone|GB|Shooter|Mindscape|Eurocom Entertainment Software|0.0|0.00|0.00|0.00|0.00|0.00|1992-01-01
Minecraft: Story Mode - Season Two|PC|Adventure|Telltale Games|Telltale Games|0.0|0.02|0.00|0.00|0.02|0.00|2017-09-19
Spanish for Everyone!|DS|Puzzle|Activision|Humagade|0.0|0.02|0.02|0.00|0.00|0.00|2007-10-26
Dropzone|GG|Shooter|Codemasters|Codemasters|0.0|0.00|0.00|0.00|0.00|0.00|1994-01-01
